Entry Time,Exit Time,Type,Points,Duration_min,Reason
2025-10-22 17:10:00+02:00,2025-10-22 17:13:00+02:00,SHORT,30.25,3.0,Divergence
2025-10-22 17:15:00+02:00,2025-10-22 17:15:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-22 17:17:00+02:00,2025-10-22 17:19:00+02:00,SHORT,-0.0,2.0,Divergence
2025-10-22 17:21:00+02:00,2025-10-22 17:30:00+02:00,SHORT,81.0,9.0,Divergence
2025-10-22 17:33:00+02:00,2025-10-22 17:34:00+02:00,LONG,10.0,1.0,Divergence
2025-10-22 17:36:00+02:00,2025-10-22 17:40:00+02:00,SHORT,-10.5,4.0,Divergence
2025-10-22 17:43:00+02:00,2025-10-22 17:43:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 17:45:00+02:00,2025-10-22 17:48:00+02:00,LONG,33.5,3.0,Divergence
2025-10-22 17:51:00+02:00,2025-10-22 17:52:00+02:00,LONG,11.75,1.0,Divergence
2025-10-22 17:54:00+02:00,2025-10-22 17:55:00+02:00,SHORT,-7.0,1.0,Divergence
2025-10-22 17:57:00+02:00,2025-10-22 17:59:00+02:00,LONG,-15.75,2.0,Divergence
2025-10-22 18:01:00+02:00,2025-10-22 18:01:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-22 18:03:00+02:00,2025-10-22 18:03:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-22 18:05:00+02:00,2025-10-22 18:05:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 18:07:00+02:00,2025-10-22 18:09:00+02:00,LONG,-8.0,2.0,Divergence
2025-10-22 18:11:00+02:00,2025-10-22 18:12:00+02:00,SHORT,-5.5,1.0,Divergence
2025-10-22 18:14:00+02:00,2025-10-22 18:22:00+02:00,SHORT,33.75,8.0,Divergence
2025-10-22 18:24:00+02:00,2025-10-22 18:26:00+02:00,SHORT,-29.0,2.0,Divergence
2025-10-22 18:29:00+02:00,2025-10-22 18:31:00+02:00,LONG,-97.5,2.0,Divergence
2025-10-22 18:33:00+02:00,2025-10-22 18:35:00+02:00,SHORT,-119.75,2.0,Divergence
2025-10-22 18:37:00+02:00,2025-10-22 18:38:00+02:00,SHORT,15.75,1.0,Divergence
2025-10-22 18:40:00+02:00,2025-10-22 18:40:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 18:42:00+02:00,2025-10-22 18:44:00+02:00,LONG,-37.75,2.0,Divergence
2025-10-22 18:46:00+02:00,2025-10-22 18:50:00+02:00,LONG,-40.75,4.0,Divergence
2025-10-22 18:52:00+02:00,2025-10-22 18:58:00+02:00,SHORT,-59.75,6.0,Divergence
2025-10-22 19:00:00+02:00,2025-10-22 19:01:00+02:00,SHORT,-0.5,1.0,Divergence
2025-10-22 19:03:00+02:00,2025-10-22 19:05:00+02:00,SHORT,9.0,2.0,Divergence
2025-10-22 19:07:00+02:00,2025-10-22 19:13:00+02:00,SHORT,-6.5,6.0,Divergence
2025-10-22 19:16:00+02:00,2025-10-22 19:20:00+02:00,SHORT,5.75,4.0,Divergence
2025-10-22 19:22:00+02:00,2025-10-22 19:24:00+02:00,SHORT,3.5,2.0,Divergence
2025-10-22 19:26:00+02:00,2025-10-22 19:35:00+02:00,SHORT,-34.75,9.0,Divergence
2025-10-22 19:37:00+02:00,2025-10-22 19:44:00+02:00,SHORT,73.5,7.0,Divergence
2025-10-22 19:48:00+02:00,2025-10-22 19:55:00+02:00,LONG,-46.5,7.0,Divergence
2025-10-22 19:57:00+02:00,2025-10-22 20:02:00+02:00,LONG,75.25,5.0,Divergence
2025-10-22 20:04:00+02:00,2025-10-22 20:06:00+02:00,SHORT,-21.75,2.0,Divergence
2025-10-22 20:08:00+02:00,2025-10-22 20:15:00+02:00,SHORT,36.5,7.0,Divergence
2025-10-22 20:17:00+02:00,2025-10-22 20:17:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-22 20:19:00+02:00,2025-10-22 20:32:00+02:00,SHORT,-67.5,13.0,Divergence
2025-10-22 20:34:00+02:00,2025-10-22 20:34:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 20:36:00+02:00,2025-10-22 20:39:00+02:00,LONG,13.5,3.0,Divergence
2025-10-22 20:41:00+02:00,2025-10-22 20:48:00+02:00,SHORT,-31.5,7.0,Divergence
2025-10-22 20:50:00+02:00,2025-10-22 21:01:00+02:00,LONG,25.5,11.0,Divergence
2025-10-22 21:03:00+02:00,2025-10-22 21:04:00+02:00,SHORT,-18.25,1.0,Divergence
2025-10-22 21:06:00+02:00,2025-10-22 21:07:00+02:00,LONG,6.5,1.0,Divergence
2025-10-22 21:09:00+02:00,2025-10-22 21:09:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 21:11:00+02:00,2025-10-22 21:11:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 21:13:00+02:00,2025-10-22 21:14:00+02:00,SHORT,4.75,1.0,Divergence
2025-10-22 21:16:00+02:00,2025-10-22 21:16:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 21:20:00+02:00,2025-10-22 21:22:00+02:00,LONG,7.0,2.0,Divergence
2025-10-22 21:24:00+02:00,2025-10-22 21:24:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-22 21:27:00+02:00,2025-10-22 21:27:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-22 21:29:00+02:00,2025-10-22 21:39:00+02:00,LONG,34.25,10.0,Divergence
2025-10-22 21:41:00+02:00,2025-10-22 21:47:00+02:00,SHORT,21.25,6.0,Divergence
2025-10-22 21:50:00+02:00,2025-10-22 21:51:00+02:00,LONG,-8.25,1.0,Divergence
2025-10-22 21:53:00+02:00,2025-10-22 21:54:00+02:00,SHORT,-7.25,1.0,Divergence
2025-10-22 21:57:00+02:00,2025-10-22 21:58:00+02:00,LONG,-10.0,1.0,Divergence
2025-10-22 22:00:00+02:00,2025-10-22 22:01:00+02:00,LONG,5.25,1.0,Divergence
2025-10-22 22:03:00+02:00,2025-10-22 22:06:00+02:00,LONG,-8.25,3.0,Divergence
2025-10-22 22:08:00+02:00,2025-10-22 22:11:00+02:00,SHORT,-8.75,3.0,Divergence
2025-10-22 22:13:00+02:00,2025-10-22 22:14:00+02:00,SHORT,6.5,1.0,Divergence
2025-10-22 22:16:00+02:00,2025-10-22 22:17:00+02:00,SHORT,2.0,1.0,Divergence
2025-10-22 22:19:00+02:00,2025-10-22 22:23:00+02:00,SHORT,7.5,4.0,Divergence
2025-10-22 22:26:00+02:00,2025-10-22 22:26:00+02:00,LONG,0.0,0.0,Divergence
2025-10-22 22:28:00+02:00,2025-10-22 22:28:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-22 22:31:00+02:00,2025-10-22 22:32:00+02:00,SHORT,-6.0,1.0,Divergence
2025-10-22 22:38:00+02:00,2025-10-22 22:39:00+02:00,LONG,1.75,1.0,Divergence
2025-10-23 00:02:00+02:00,2025-10-23 00:05:00+02:00,LONG,6.75,3.0,Divergence
2025-10-23 00:08:00+02:00,2025-10-23 00:10:00+02:00,SHORT,3.5,2.0,Divergence
2025-10-23 00:12:00+02:00,2025-10-23 00:12:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 00:17:00+02:00,2025-10-23 00:19:00+02:00,LONG,4.5,2.0,Divergence
2025-10-23 00:22:00+02:00,2025-10-23 00:22:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 00:25:00+02:00,2025-10-23 00:26:00+02:00,SHORT,-2.0,1.0,Divergence
2025-10-23 00:29:00+02:00,2025-10-23 00:29:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 00:32:00+02:00,2025-10-23 00:33:00+02:00,SHORT,-4.5,1.0,Divergence
2025-10-23 00:36:00+02:00,2025-10-23 00:38:00+02:00,LONG,-7.0,2.0,Divergence
2025-10-23 00:40:00+02:00,2025-10-23 00:41:00+02:00,LONG,1.0,1.0,Divergence
2025-10-23 00:43:00+02:00,2025-10-23 00:45:00+02:00,LONG,1.25,2.0,Divergence
2025-10-23 00:47:00+02:00,2025-10-23 00:48:00+02:00,LONG,-3.25,1.0,Divergence
2025-10-23 00:50:00+02:00,2025-10-23 00:51:00+02:00,SHORT,5.25,1.0,Divergence
2025-10-23 00:53:00+02:00,2025-10-23 00:53:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 00:55:00+02:00,2025-10-23 00:56:00+02:00,LONG,-3.75,1.0,Divergence
2025-10-23 00:58:00+02:00,2025-10-23 01:00:00+02:00,LONG,-1.5,2.0,Divergence
2025-10-23 01:02:00+02:00,2025-10-23 01:07:00+02:00,LONG,11.5,5.0,Divergence
2025-10-23 01:10:00+02:00,2025-10-23 01:10:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 01:12:00+02:00,2025-10-23 01:14:00+02:00,LONG,-4.0,2.0,Divergence
2025-10-23 01:17:00+02:00,2025-10-23 01:17:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 01:24:00+02:00,2025-10-23 01:24:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 01:28:00+02:00,2025-10-23 01:29:00+02:00,SHORT,0.5,1.0,Divergence
2025-10-23 01:31:00+02:00,2025-10-23 01:32:00+02:00,LONG,-0.25,1.0,Divergence
2025-10-23 01:34:00+02:00,2025-10-23 01:35:00+02:00,LONG,-4.5,1.0,Divergence
2025-10-23 01:38:00+02:00,2025-10-23 01:38:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 01:40:00+02:00,2025-10-23 01:41:00+02:00,SHORT,1.75,1.0,Divergence
2025-10-23 01:44:00+02:00,2025-10-23 01:45:00+02:00,SHORT,3.75,1.0,Divergence
2025-10-23 01:47:00+02:00,2025-10-23 01:52:00+02:00,LONG,-9.5,5.0,Divergence
2025-10-23 01:56:00+02:00,2025-10-23 01:57:00+02:00,SHORT,4.5,1.0,Divergence
2025-10-23 01:59:00+02:00,2025-10-23 02:01:00+02:00,SHORT,20.0,2.0,Divergence
2025-10-23 02:04:00+02:00,2025-10-23 02:11:00+02:00,SHORT,-36.25,7.0,Divergence
2025-10-23 02:13:00+02:00,2025-10-23 02:13:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 02:17:00+02:00,2025-10-23 02:17:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 02:19:00+02:00,2025-10-23 02:23:00+02:00,LONG,3.0,4.0,Divergence
2025-10-23 02:25:00+02:00,2025-10-23 02:26:00+02:00,LONG,-7.0,1.0,Divergence
2025-10-23 02:28:00+02:00,2025-10-23 02:28:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 02:30:00+02:00,2025-10-23 02:33:00+02:00,LONG,9.25,3.0,Divergence
2025-10-23 02:36:00+02:00,2025-10-23 02:36:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 02:40:00+02:00,2025-10-23 02:44:00+02:00,LONG,0.0,4.0,Divergence
2025-10-23 02:47:00+02:00,2025-10-23 02:47:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 02:49:00+02:00,2025-10-23 02:57:00+02:00,LONG,21.25,8.0,Divergence
2025-10-23 02:59:00+02:00,2025-10-23 03:05:00+02:00,SHORT,-6.5,6.0,Divergence
2025-10-23 03:07:00+02:00,2025-10-23 03:07:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 03:09:00+02:00,2025-10-23 03:13:00+02:00,LONG,6.25,4.0,Divergence
2025-10-23 03:17:00+02:00,2025-10-23 03:20:00+02:00,LONG,-2.0,3.0,Divergence
2025-10-23 03:22:00+02:00,2025-10-23 03:25:00+02:00,SHORT,2.25,3.0,Divergence
2025-10-23 03:28:00+02:00,2025-10-23 03:30:00+02:00,LONG,-2.75,2.0,Divergence
2025-10-23 03:32:00+02:00,2025-10-23 03:35:00+02:00,LONG,18.25,3.0,Divergence
2025-10-23 03:37:00+02:00,2025-10-23 03:40:00+02:00,SHORT,3.5,3.0,Divergence
2025-10-23 03:42:00+02:00,2025-10-23 03:43:00+02:00,LONG,-0.75,1.0,Divergence
2025-10-23 03:46:00+02:00,2025-10-23 03:47:00+02:00,LONG,-3.25,1.0,Divergence
2025-10-23 03:50:00+02:00,2025-10-23 03:50:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 03:52:00+02:00,2025-10-23 03:52:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 03:56:00+02:00,2025-10-23 03:57:00+02:00,SHORT,-4.75,1.0,Divergence
2025-10-23 03:59:00+02:00,2025-10-23 03:59:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 04:03:00+02:00,2025-10-23 04:03:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 04:06:00+02:00,2025-10-23 04:09:00+02:00,SHORT,-1.5,3.0,Divergence
2025-10-23 04:11:00+02:00,2025-10-23 04:12:00+02:00,LONG,-1.5,1.0,Divergence
2025-10-23 04:15:00+02:00,2025-10-23 04:15:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 04:17:00+02:00,2025-10-23 04:20:00+02:00,LONG,1.75,3.0,Divergence
2025-10-23 04:22:00+02:00,2025-10-23 04:23:00+02:00,LONG,-3.5,1.0,Divergence
2025-10-23 04:25:00+02:00,2025-10-23 04:25:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 04:27:00+02:00,2025-10-23 04:27:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 04:29:00+02:00,2025-10-23 04:29:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 04:31:00+02:00,2025-10-23 04:31:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 04:33:00+02:00,2025-10-23 04:33:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 04:36:00+02:00,2025-10-23 04:36:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 04:38:00+02:00,2025-10-23 04:39:00+02:00,SHORT,3.0,1.0,Divergence
2025-10-23 04:45:00+02:00,2025-10-23 04:45:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 04:47:00+02:00,2025-10-23 04:47:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 04:49:00+02:00,2025-10-23 04:50:00+02:00,LONG,0.25,1.0,Divergence
2025-10-23 04:54:00+02:00,2025-10-23 04:55:00+02:00,SHORT,1.0,1.0,Divergence
2025-10-23 04:58:00+02:00,2025-10-23 04:59:00+02:00,LONG,1.0,1.0,Divergence
2025-10-23 05:06:00+02:00,2025-10-23 05:06:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 05:09:00+02:00,2025-10-23 05:10:00+02:00,LONG,-3.75,1.0,Divergence
2025-10-23 05:12:00+02:00,2025-10-23 05:14:00+02:00,LONG,0.75,2.0,Divergence
2025-10-23 05:17:00+02:00,2025-10-23 05:17:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 05:19:00+02:00,2025-10-23 05:19:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 05:21:00+02:00,2025-10-23 05:21:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 05:23:00+02:00,2025-10-23 05:25:00+02:00,LONG,-4.75,2.0,Divergence
2025-10-23 05:27:00+02:00,2025-10-23 05:27:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 05:29:00+02:00,2025-10-23 05:29:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 05:32:00+02:00,2025-10-23 05:33:00+02:00,SHORT,-1.25,1.0,Divergence
2025-10-23 05:35:00+02:00,2025-10-23 05:43:00+02:00,LONG,-15.25,8.0,Divergence
2025-10-23 05:47:00+02:00,2025-10-23 05:49:00+02:00,SHORT,5.0,2.0,Divergence
2025-10-23 05:51:00+02:00,2025-10-23 05:58:00+02:00,LONG,-7.75,7.0,Divergence
2025-10-23 06:00:00+02:00,2025-10-23 06:01:00+02:00,LONG,5.75,1.0,Divergence
2025-10-23 06:04:00+02:00,2025-10-23 06:04:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 06:06:00+02:00,2025-10-23 06:13:00+02:00,SHORT,7.75,7.0,Divergence
2025-10-23 06:17:00+02:00,2025-10-23 06:17:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 06:20:00+02:00,2025-10-23 06:21:00+02:00,LONG,7.0,1.0,Divergence
2025-10-23 06:23:00+02:00,2025-10-23 06:24:00+02:00,LONG,0.0,1.0,Divergence
2025-10-23 06:28:00+02:00,2025-10-23 06:28:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 06:30:00+02:00,2025-10-23 06:31:00+02:00,SHORT,1.25,1.0,Divergence
2025-10-23 06:33:00+02:00,2025-10-23 06:38:00+02:00,SHORT,-5.25,5.0,Divergence
2025-10-23 06:40:00+02:00,2025-10-23 06:40:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 06:46:00+02:00,2025-10-23 06:47:00+02:00,SHORT,0.75,1.0,Divergence
2025-10-23 06:52:00+02:00,2025-10-23 06:52:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 06:55:00+02:00,2025-10-23 06:55:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 06:58:00+02:00,2025-10-23 07:01:00+02:00,LONG,2.75,3.0,Divergence
2025-10-23 07:03:00+02:00,2025-10-23 07:03:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 07:05:00+02:00,2025-10-23 07:06:00+02:00,SHORT,1.75,1.0,Divergence
2025-10-23 07:08:00+02:00,2025-10-23 07:09:00+02:00,LONG,2.25,1.0,Divergence
2025-10-23 07:12:00+02:00,2025-10-23 07:12:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 07:14:00+02:00,2025-10-23 07:17:00+02:00,LONG,-0.25,3.0,Divergence
2025-10-23 07:21:00+02:00,2025-10-23 07:24:00+02:00,SHORT,2.25,3.0,Divergence
2025-10-23 07:28:00+02:00,2025-10-23 07:28:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 07:32:00+02:00,2025-10-23 07:32:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 07:34:00+02:00,2025-10-23 07:34:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 07:36:00+02:00,2025-10-23 07:37:00+02:00,SHORT,-1.5,1.0,Divergence
2025-10-23 07:40:00+02:00,2025-10-23 07:40:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 07:42:00+02:00,2025-10-23 07:42:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 07:44:00+02:00,2025-10-23 07:44:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 07:46:00+02:00,2025-10-23 07:46:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 07:48:00+02:00,2025-10-23 07:50:00+02:00,LONG,-3.5,2.0,Divergence
2025-10-23 07:52:00+02:00,2025-10-23 07:53:00+02:00,LONG,2.0,1.0,Divergence
2025-10-23 07:55:00+02:00,2025-10-23 07:59:00+02:00,LONG,4.5,4.0,Divergence
2025-10-23 08:01:00+02:00,2025-10-23 08:02:00+02:00,LONG,-3.75,1.0,Divergence
2025-10-23 08:07:00+02:00,2025-10-23 08:07:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 08:09:00+02:00,2025-10-23 08:13:00+02:00,LONG,-12.25,4.0,Divergence
2025-10-23 08:15:00+02:00,2025-10-23 08:18:00+02:00,LONG,3.25,3.0,Divergence
2025-10-23 08:20:00+02:00,2025-10-23 08:24:00+02:00,SHORT,-8.0,4.0,Divergence
2025-10-23 08:26:00+02:00,2025-10-23 08:28:00+02:00,LONG,-1.25,2.0,Divergence
2025-10-23 08:30:00+02:00,2025-10-23 08:32:00+02:00,SHORT,-5.0,2.0,Divergence
2025-10-23 08:34:00+02:00,2025-10-23 08:37:00+02:00,SHORT,1.75,3.0,Divergence
2025-10-23 08:40:00+02:00,2025-10-23 08:41:00+02:00,SHORT,-4.5,1.0,Divergence
2025-10-23 08:43:00+02:00,2025-10-23 08:46:00+02:00,LONG,7.25,3.0,Divergence
2025-10-23 08:48:00+02:00,2025-10-23 08:48:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 08:50:00+02:00,2025-10-23 08:51:00+02:00,SHORT,-6.0,1.0,Divergence
2025-10-23 08:54:00+02:00,2025-10-23 08:56:00+02:00,SHORT,1.5,2.0,Divergence
2025-10-23 08:59:00+02:00,2025-10-23 08:59:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 09:03:00+02:00,2025-10-23 09:05:00+02:00,LONG,-3.5,2.0,Divergence
2025-10-23 09:08:00+02:00,2025-10-23 09:08:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 09:10:00+02:00,2025-10-23 09:10:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 09:13:00+02:00,2025-10-23 09:18:00+02:00,LONG,-18.75,5.0,Divergence
2025-10-23 09:20:00+02:00,2025-10-23 09:21:00+02:00,SHORT,-4.0,1.0,Divergence
2025-10-23 09:24:00+02:00,2025-10-23 09:25:00+02:00,SHORT,1.5,1.0,Divergence
2025-10-23 09:27:00+02:00,2025-10-23 09:31:00+02:00,SHORT,-21.5,4.0,Divergence
2025-10-23 09:34:00+02:00,2025-10-23 09:34:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 09:36:00+02:00,2025-10-23 09:37:00+02:00,LONG,-3.75,1.0,Divergence
2025-10-23 09:39:00+02:00,2025-10-23 09:39:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 09:41:00+02:00,2025-10-23 09:41:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 09:46:00+02:00,2025-10-23 09:47:00+02:00,LONG,-0.25,1.0,Divergence
2025-10-23 09:49:00+02:00,2025-10-23 09:49:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 09:52:00+02:00,2025-10-23 09:55:00+02:00,SHORT,0.25,3.0,Divergence
2025-10-23 09:58:00+02:00,2025-10-23 09:58:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 10:00:00+02:00,2025-10-23 10:01:00+02:00,LONG,2.0,1.0,Divergence
2025-10-23 10:03:00+02:00,2025-10-23 10:04:00+02:00,LONG,-1.0,1.0,Divergence
2025-10-23 10:06:00+02:00,2025-10-23 10:12:00+02:00,LONG,-1.75,6.0,Divergence
2025-10-23 10:15:00+02:00,2025-10-23 10:18:00+02:00,LONG,5.5,3.0,Divergence
2025-10-23 10:20:00+02:00,2025-10-23 10:22:00+02:00,SHORT,2.25,2.0,Divergence
2025-10-23 10:30:00+02:00,2025-10-23 10:30:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 10:33:00+02:00,2025-10-23 10:33:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 10:35:00+02:00,2025-10-23 10:37:00+02:00,LONG,-1.75,2.0,Divergence
2025-10-23 10:39:00+02:00,2025-10-23 10:39:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 10:42:00+02:00,2025-10-23 10:42:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 10:47:00+02:00,2025-10-23 10:51:00+02:00,SHORT,-9.0,4.0,Divergence
2025-10-23 10:54:00+02:00,2025-10-23 10:54:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 10:57:00+02:00,2025-10-23 11:00:00+02:00,LONG,3.5,3.0,Divergence
2025-10-23 11:03:00+02:00,2025-10-23 11:04:00+02:00,SHORT,-0.0,1.0,Divergence
2025-10-23 11:07:00+02:00,2025-10-23 11:09:00+02:00,LONG,-4.5,2.0,Divergence
2025-10-23 11:11:00+02:00,2025-10-23 11:12:00+02:00,SHORT,18.25,1.0,Divergence
2025-10-23 11:14:00+02:00,2025-10-23 11:15:00+02:00,LONG,-0.25,1.0,Divergence
2025-10-23 11:17:00+02:00,2025-10-23 11:18:00+02:00,SHORT,-4.75,1.0,Divergence
2025-10-23 11:20:00+02:00,2025-10-23 11:21:00+02:00,SHORT,14.25,1.0,Divergence
2025-10-23 11:26:00+02:00,2025-10-23 11:28:00+02:00,LONG,-0.5,2.0,Divergence
2025-10-23 11:30:00+02:00,2025-10-23 11:32:00+02:00,LONG,-0.75,2.0,Divergence
2025-10-23 11:34:00+02:00,2025-10-23 11:40:00+02:00,LONG,-1.25,6.0,Divergence
2025-10-23 11:42:00+02:00,2025-10-23 11:42:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 11:45:00+02:00,2025-10-23 11:46:00+02:00,SHORT,14.25,1.0,Divergence
2025-10-23 11:48:00+02:00,2025-10-23 11:48:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 11:51:00+02:00,2025-10-23 11:52:00+02:00,LONG,0.5,1.0,Divergence
2025-10-23 11:57:00+02:00,2025-10-23 12:01:00+02:00,LONG,8.25,4.0,Divergence
2025-10-23 12:04:00+02:00,2025-10-23 12:05:00+02:00,SHORT,3.0,1.0,Divergence
2025-10-23 12:07:00+02:00,2025-10-23 12:07:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 12:09:00+02:00,2025-10-23 12:10:00+02:00,LONG,-1.25,1.0,Divergence
2025-10-23 12:16:00+02:00,2025-10-23 12:21:00+02:00,LONG,-3.75,5.0,Divergence
2025-10-23 12:24:00+02:00,2025-10-23 12:25:00+02:00,SHORT,5.25,1.0,Divergence
2025-10-23 12:27:00+02:00,2025-10-23 12:30:00+02:00,LONG,-6.75,3.0,Divergence
2025-10-23 12:32:00+02:00,2025-10-23 12:36:00+02:00,LONG,-8.25,4.0,Divergence
2025-10-23 12:41:00+02:00,2025-10-23 12:42:00+02:00,SHORT,1.0,1.0,Divergence
2025-10-23 12:45:00+02:00,2025-10-23 12:46:00+02:00,SHORT,-1.25,1.0,Divergence
2025-10-23 12:50:00+02:00,2025-10-23 12:51:00+02:00,LONG,6.0,1.0,Divergence
2025-10-23 12:54:00+02:00,2025-10-23 12:54:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 12:56:00+02:00,2025-10-23 12:59:00+02:00,SHORT,-7.25,3.0,Divergence
2025-10-23 13:01:00+02:00,2025-10-23 13:02:00+02:00,SHORT,-13.75,1.0,Divergence
2025-10-23 13:04:00+02:00,2025-10-23 13:05:00+02:00,SHORT,14.0,1.0,Divergence
2025-10-23 13:07:00+02:00,2025-10-23 13:07:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 13:10:00+02:00,2025-10-23 13:10:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 13:12:00+02:00,2025-10-23 13:13:00+02:00,SHORT,2.25,1.0,Divergence
2025-10-23 13:15:00+02:00,2025-10-23 13:15:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 13:18:00+02:00,2025-10-23 13:18:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 13:21:00+02:00,2025-10-23 13:21:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 13:24:00+02:00,2025-10-23 13:24:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 13:28:00+02:00,2025-10-23 13:28:00+02:00,LONG,0.0,0.0,Divergence
2025-10-23 13:33:00+02:00,2025-10-23 13:33:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 13:35:00+02:00,2025-10-23 13:35:00+02:00,SHORT,-0.0,0.0,Divergence
2025-10-23 13:41:00+02:00,2025-10-23 13:44:00+02:00,SHORT,10.0,3.0,Divergence
2025-10-23 13:46:00+02:00,2025-10-23 13:51:00+02:00,SHORT,18.75,5.0,Divergence
2025-10-23 13:53:00+02:00,2025-10-23 13:58:00+02:00,LONG,-1.75,5.0,Divergence
2025-10-23 14:00:00+02:00,2025-10-23 14:01:00+02:00,SHORT,6.5,1.0,Divergence
2025-10-23 14:03:00+02:00,2025-10-23 14:03:00+02:00,SHORT,-0.0,0.0,Divergence
