time,open,high,low,close,volume
1761261480,25299.5,25300.0,25296.0,25296.0,41
1761261540,25297.25,25298.25,25297.0,25297.0,17
1761261600,25296.0,25296.25,25294.5,25294.75,34
1761261660,25295.25,25297.5,25294.5,25296.75,45
1761261720,25296.75,25299.0,25295.75,25298.75,38
1761261780,25298.25,25298.25,25296.75,25297.5,10
1761261840,25298.25,25299.0,25297.75,25298.75,14
1761261900,25298.75,25299.25,25297.75,25297.75,14
1761261960,25296.75,25300.5,25296.75,25299.75,38
1761262020,25299.25,25300.0,25298.75,25299.25,6
1761262080,25298.25,25298.25,25296.75,25297.5,14
1761262140,25297.5,25297.75,25296.5,25297.75,17
1761262200,25297.5,25299.5,25297.25,25298.5,26
1761262260,25300.0,25300.0,25297.0,25297.5,48
1761262320,25296.5,25297.25,25296.0,25296.75,13
1761262380,25296.25,25297.0,25296.25,25297.0,6
1761262440,25297.5,25298.5,25297.5,25298.25,11
1761262500,25297.75,25298.0,25297.0,25297.5,10
1761262560,25297.0,25299.0,25297.0,25299.0,6
1761262620,25298.75,25298.75,25298.75,25298.75,1
1761262680,25299.5,25301.75,25298.0,25300.0,52
1761262740,25301.25,25301.5,25299.5,25299.5,20
1761262800,25300.0,25301.0,25298.0,25299.0,34
1761262860,25298.75,25301.5,25298.0,25298.75,46
1761262920,25298.5,25300.25,25298.0,25300.0,6
1761262980,25299.5,25299.5,25297.75,25297.75,9
1761263040,25298.0,25298.5,25297.0,25297.25,16
1761263100,25298.5,25301.25,25296.75,25300.5,56
1761263160,25301.5,25304.5,25298.25,25298.75,131
1761263220,25298.0,25300.0,25297.0,25300.0,34
1761263280,25300.0,25302.25,25300.0,25300.5,23
1761263340,25300.5,25300.5,25299.25,25300.5,10
1761263400,25300.75,25302.5,25298.75,25300.0,27
1761263460,25299.75,25300.25,25297.0,25298.75,24
1761263520,25297.75,25300.0,25297.75,25298.75,8
1761263580,25297.25,25298.0,25297.25,25297.75,15
1761263640,25299.0,25299.0,25297.75,25298.25,7
1761263700,25297.0,25299.0,25296.0,25296.75,28
1761263760,25297.75,25298.5,25296.25,25296.25,27
1761263820,25297.0,25298.25,25295.75,25296.25,41
1761263880,25297.25,25297.25,25294.25,25296.75,35
1761263940,25297.75,25300.0,25297.25,25297.25,39
1761264000,25298.25,25300.0,25295.75,25298.75,115
1761264060,25297.75,25302.0,25296.0,25300.0,129
1761264120,25301.5,25304.75,25299.75,25304.25,61
1761264180,25304.25,25305.5,25299.25,25299.25,113
1761264240,25300.25,25302.75,25299.0,25299.75,28
1761264300,25299.75,25300.0,25298.75,25299.25,17
1761264360,25298.5,25298.5,25290.25,25292.5,180
1761264420,25292.5,25295.25,25292.25,25293.5,36
1761264480,25293.75,25296.0,25292.5,25295.25,27
1761264540,25295.0,25295.0,25292.0,25292.25,19
1761264600,25292.5,25293.5,25291.25,25292.25,31
1761264660,25292.5,25294.25,25286.5,25288.5,139
1761264720,25286.5,25293.25,25284.75,25293.0,103
1761264780,25293.5,25294.5,25290.5,25291.5,50
1761264840,25291.75,25293.5,25290.0,25290.75,23
1761264900,25291.0,25293.75,25290.0,25293.0,61
1761264960,25293.75,25296.75,25290.5,25292.5,86
1761265020,25293.5,25294.75,25290.25,25292.25,33
1761265080,25292.5,25294.0,25292.0,25293.0,26
1761265140,25294.75,25294.75,25292.5,25292.5,23
1761265200,25293.75,25294.25,25291.5,25292.75,40
1761265260,25294.5,25295.0,25294.0,25294.5,22
1761265320,25295.0,25295.25,25292.75,25293.25,28
1761265380,25293.75,25294.75,25290.25,25291.0,47
1761265440,25291.5,25292.5,25291.5,25292.5,51
1761265500,25292.0,25292.0,25289.5,25290.5,56
1761265560,25290.75,25291.0,25290.0,25290.0,25
1761265620,25290.5,25291.75,25290.25,25291.0,23
1761265680,25292.0,25293.5,25291.0,25293.5,55
1761265740,25293.75,25295.0,25292.5,25292.5,77
1761265800,25292.75,25295.0,25292.5,25293.25,55
1761265860,25294.75,25303.0,25294.75,25301.75,200
1761265920,25301.75,25302.75,25299.75,25300.5,88
1761265980,25299.75,25302.0,25299.25,25300.0,40
1761266040,25299.5,25301.5,25298.25,25299.75,49
1761266100,25299.25,25304.25,25296.0,25301.0,123
1761266160,25300.75,25302.5,25298.25,25301.0,49
1761266220,25302.0,25302.0,25298.0,25298.25,49
1761266280,25299.0,25299.0,25295.75,25296.75,34
1761266340,25296.75,25299.25,25296.0,25298.25,42
1761266400,25299.25,25300.75,25296.75,25300.0,35
1761266460,25300.5,25301.0,25297.75,25297.75,26
1761266520,25297.25,25298.5,25294.25,25298.5,54
1761266580,25298.5,25300.75,25298.5,25299.75,40
1761266640,25300.5,25300.75,25298.5,25299.25,15
1761266700,25300.0,25300.25,25295.0,25298.0,81
1761266760,25297.75,25297.75,25293.75,25296.0,56
1761266820,25295.25,25297.75,25295.25,25295.5,28
1761266880,25296.25,25297.0,25294.25,25297.0,50
1761266940,25296.5,25298.25,25296.25,25297.0,23
1761267000,25297.0,25297.25,25295.0,25296.25,33
1761267060,25297.0,25299.0,25295.25,25299.0,41
1761267120,25299.25,25300.0,25296.75,25298.75,50
1761267180,25299.0,25299.5,25295.25,25296.75,27
1761267240,25295.5,25296.5,25294.5,25296.0,32
1761267300,25294.5,25295.0,25292.75,25294.0,41
1761267360,25294.5,25298.25,25294.5,25297.5,28
1761267420,25297.75,25299.25,25297.5,25298.5,19
1761267480,25298.25,25300.0,25298.25,25299.75,28
1761267540,25299.0,25301.5,25298.75,25301.0,30
1761267600,25300.25,25302.25,25299.5,25302.0,52
1761267660,25301.25,25304.0,25301.25,25303.5,82
1761267720,25304.0,25305.75,25301.5,25304.75,131
1761267780,25305.25,25306.75,25303.0,25303.0,104
1761267840,25303.5,25306.5,25302.75,25306.0,65
1761267900,25306.5,25307.75,25304.75,25307.0,114
1761267960,25307.25,25312.75,25307.0,25312.5,285
1761268020,25312.0,25312.5,25309.75,25311.75,67
1761268080,25311.25,25312.75,25310.5,25311.0,61
1761268140,25311.25,25312.5,25310.0,25310.75,32
1761268200,25310.75,25314.25,25310.25,25313.5,66
1761268260,25313.5,25314.5,25312.0,25313.0,60
1761268320,25314.0,25317.5,25314.0,25316.75,96
1761268380,25316.5,25318.25,25316.5,25316.5,57
1761268440,25317.0,25318.75,25316.25,25318.0,40
1761268500,25318.25,25320.25,25318.25,25319.5,86
1761268560,25319.25,25321.25,25316.5,25318.25,94
1761268620,25317.25,25320.25,25316.5,25319.0,75
1761268680,25318.75,25320.0,25318.25,25318.5,33
1761268740,25318.25,25319.0,25314.75,25317.25,64
1761268800,25317.25,25318.25,25316.5,25318.25,29
1761268860,25317.75,25318.25,25316.0,25318.25,23
1761268920,25318.25,25318.5,25316.75,25317.25,20
1761268980,25316.75,25318.25,25316.0,25317.5,26
1761269040,25317.0,25317.25,25315.0,25315.75,59
1761269100,25315.75,25316.0,25314.0,25316.0,88
1761269160,25315.5,25315.5,25310.25,25311.25,94
1761269220,25310.75,25310.75,25306.5,25309.5,133
1761269280,25309.75,25309.75,25307.75,25309.0,44
1761269340,25308.0,25309.0,25302.5,25303.75,122
1761269400,25303.0,25303.0,25297.0,25297.5,139
1761269460,25298.0,25305.0,25297.5,25301.5,129
1761269520,25301.25,25304.0,25301.25,25303.75,40
1761269580,25302.5,25303.0,25300.5,25300.5,38
1761269640,25301.0,25304.5,25300.0,25301.75,187
1761269700,25301.5,25301.5,25298.75,25299.5,42
1761269760,25300.0,25300.75,25298.25,25300.75,46
1761269820,25300.75,25302.5,25299.75,25302.5,39
1761269880,25302.0,25304.5,25302.0,25304.25,45
1761269940,25304.0,25304.5,25302.5,25304.5,78
1761270000,25304.5,25305.75,25301.75,25305.0,59
1761270060,25304.75,25305.25,25302.75,25303.25,22
1761270120,25304.0,25305.5,25303.75,25305.0,14
1761270180,25305.0,25306.0,25304.25,25305.25,25
1761270240,25305.5,25307.25,25305.0,25307.0,47
1761270300,25307.0,25309.25,25306.5,25307.75,54
1761270360,25307.5,25311.0,25307.0,25308.75,86
1761270420,25308.75,25309.5,25307.75,25309.25,40
1761270480,25308.75,25310.5,25308.0,25309.0,62
1761270540,25309.0,25310.25,25307.25,25309.0,46
1761270600,25308.75,25311.25,25308.5,25311.25,33
1761270660,25311.25,25312.75,25310.75,25312.75,75
1761270720,25313.0,25317.0,25312.25,25316.25,115
1761270780,25317.25,25319.5,25316.5,25317.25,93
1761270840,25317.0,25317.5,25314.5,25316.0,51
1761270900,25316.0,25319.0,25316.0,25318.0,48
1761270960,25317.75,25319.0,25316.25,25316.25,21
1761271020,25316.75,25318.0,25316.5,25317.0,23
1761271080,25317.5,25318.5,25315.5,25316.75,42
1761271140,25317.25,25318.5,25316.75,25318.25,41
1761271200,25317.5,25318.0,25315.5,25316.75,54
1761271260,25316.75,25317.0,25315.75,25317.0,19
1761271320,25316.5,25317.75,25315.75,25316.5,18
1761271380,25315.5,25316.25,25314.75,25315.0,18
1761271440,25315.0,25315.25,25312.25,25313.75,75
1761271500,25312.75,25313.75,25311.5,25312.5,70
1761271560,25312.0,25313.5,25311.75,25313.5,28
1761271620,25313.5,25313.5,25312.75,25313.25,12
1761271680,25313.75,25315.0,25312.75,25313.75,41
1761271740,25314.0,25314.0,25313.0,25313.0,8
1761271800,25313.25,25314.75,25313.25,25314.75,19
1761271860,25315.0,25315.75,25314.75,25315.0,23
1761271920,25315.0,25316.75,25314.75,25315.75,57
1761271980,25315.75,25319.75,25315.75,25318.75,121
1761272040,25319.25,25319.75,25317.5,25318.0,52
1761272100,25317.75,25318.0,25315.5,25316.5,30
1761272160,25316.5,25319.25,25316.25,25318.75,26
1761272220,25318.75,25326.25,25318.75,25325.5,211
1761272280,25325.0,25325.25,25319.75,25320.5,115
1761272340,25320.75,25321.5,25319.75,25320.5,25
1761272400,25321.25,25322.5,25319.5,25322.5,69
1761272460,25322.0,25322.25,25319.75,25320.25,36
1761272520,25319.25,25322.5,25319.0,25321.5,39
1761272580,25322.0,25323.25,25322.0,25323.0,19
1761272640,25322.0,25322.75,25321.0,25321.25,20
1761272700,25320.25,25324.0,25320.0,25323.25,40
1761272760,25323.5,25324.0,25321.0,25323.5,29
1761272820,25323.5,25323.5,25322.75,25322.75,9
1761272880,25322.75,25325.0,25322.75,25323.75,35
1761272940,25323.5,25324.75,25322.75,25323.0,34
1761273000,25322.5,25323.25,25321.0,25321.0,26
1761273060,25321.5,25321.5,25317.5,25318.5,42
1761273120,25318.0,25321.25,25318.0,25320.5,59
1761273180,25320.5,25322.5,25320.5,25320.5,28
1761273240,25320.5,25321.25,25317.5,25318.75,80
1761273300,25318.5,25320.0,25316.25,25317.25,43
1761273360,25318.0,25318.75,25316.5,25316.5,28
1761273420,25317.0,25319.75,25317.0,25318.25,38
1761273480,25319.5,25321.25,25319.0,25319.5,36
1761273540,25319.5,25319.5,25315.75,25317.25,36
1761273600,25316.25,25318.5,25315.75,25318.5,47
1761273660,25318.25,25319.5,25314.5,25314.5,54
1761273720,25314.5,25315.25,25308.0,25311.25,205
1761273780,25311.25,25312.0,25309.0,25310.5,47
1761273840,25310.25,25310.25,25303.0,25304.75,162
1761273900,25304.5,25309.75,25304.0,25308.75,93
1761273960,25309.25,25311.0,25309.25,25310.5,72
1761274020,25310.0,25310.5,25308.0,25309.0,29
1761274080,25310.5,25312.75,25310.0,25310.0,32
